Radiologist ID,Date,Avg Temp (°C),Rainfall (mm),Travel Cost (£),Internet Issues at Home,Trainee Assigned,Supervised Session,Cold Session,Admin Work,Morning Shift Work Location,Afternoon Shift Work Location
R10,2024-05-15,13.873584,6.4,9.8,No,No,No,Yes,No,office,home
R11,2024-05-15,13.873584,6.4,8.68,No,No,Yes,No,No,office,office
R1,2024-05-16,12.469415,14.000001,6.17,No,No,No,Yes,No,office,office
R2,2024-05-16,12.469415,14.000001,13.41,No,No,No,No,No,home,home
R3,2024-05-16,12.469415,14.000001,6.14,No,No,Yes,No,Yes,office,office
R4,2024-05-16,12.469415,14.000001,9.47,No,No,Yes,No,No,office,office
R5,2024-05-16,12.469415,14.000001,9.77,No,No,Yes,No,No,office,office
R6,2024-05-16,12.469415,14.000001,11.01,Yes,Yes,No,No,No,office,office
R7,2024-05-16,12.469415,14.000001,12.41,No,Yes,No,Yes,Yes,office,office
R8,2024-05-16,12.469415,14.000001,7.66,No,No,Yes,No,Yes,office,office
R9,2024-05-16,12.469415,14.000001,11.3,Yes,No,No,No,No,office,office
R10,2024-05-16,12.469415,14.000001,9.8,No,No,Yes,No,No,office,office
R11,2024-05-16,12.469415,14.000001,8.68,No,No,Yes,No,No,office,office
R1,2024-05-17,13.946498,0.5,12.79,No,No,Yes,No,No,office,office
R2,2024-05-17,13.946498,0.5,10.08,No,No,Yes,Yes,No,office,office
R3,2024-05-17,13.946498,0.5,10.93,No,No,Yes,No,No,office,office
R4,2024-05-17,13.946498,0.5,11.27,Yes,No,Yes,Yes,No,office,office
R5,2024-05-17,13.946498,0.5,9.77,No,No,No,No,Yes,office,office
R6,2024-05-17,13.946498,0.5,11.92,No,No,Yes,No,Yes,office,office
R7,2024-05-17,13.946498,0.5,6.45,No,No,No,No,No,office,office
R8,2024-05-17,13.946498,0.5,7.66,No,Yes,No,No,No,office,office
R9,2024-05-17,13.946498,0.5,6.33,Yes,Yes,Yes,No,No,office,office
R10,2024-05-17,13.946498,0.5,9.8,No,No,Yes,Yes,No,office,office
R11,2024-05-17,13.946498,0.5,8.68,No,No,No,No,Yes,home,office
R1,2024-05-20,12.531917,0.3,9.25,No,No,Yes,No,No,office,office
R2,2024-05-20,12.531917,0.3,13.41,No,No,No,No,No,home,home
R3,2024-05-20,12.531917,0.3,8.32,No,No,Yes,No,No,office,office
R4,2024-05-20,12.531917,0.3,11.27,Yes,No,Yes,Yes,No,office,office
R5,2024-05-20,12.531917,0.3,10.94,No,No,No,Yes,No,home,home
R6,2024-05-20,12.531917,0.3,12.79,Yes,No,Yes,No,No,office,office
R7,2024-05-20,12.531917,0.3,11.78,No,No,No,No,No,office,office
R8,2024-05-20,12.531917,0.3,9.67,No,No,No,No,No,office,office
R9,2024-05-20,12.531917,0.3,5.18,Yes,No,No,No,No,office,office
R10,2024-05-20,12.531917,0.3,9.8,No,Yes,Yes,Yes,No,office,office
R11,2024-05-20,12.531917,0.3,8.68,No,Yes,No,No,Yes,office,office
R1,2024-05-21,14.577751,13.599999,8.01,No,Yes,Yes,Yes,Yes,office,office
R2,2024-05-21,14.577751,13.599999,12.64,No,Yes,Yes,No,No,office,office
R3,2024-05-21,14.577751,13.599999,8.32,No,No,Yes,No,No,office,office
R4,2024-05-21,14.577751,13.599999,11.27,No,No,No,No,No,office,office
R5,2024-05-21,14.577751,13.599999,5.07,No,No,No,No,No,office,home
R6,2024-05-21,14.577751,13.599999,11.01,Yes,No,No,No,Yes,office,office
R7,2024-05-21,14.577751,13.599999,12.41,No,No,Yes,Yes,Yes,office,office
R8,2024-05-21,14.577751,13.599999,7.66,No,No,Yes,No,Yes,office,office
R9,2024-05-21,14.577751,13.599999,5.18,Yes,No,Yes,No,Yes,office,office
R10,2024-05-21,14.577751,13.599999,11.44,No,No,No,No,No,office,home
R11,2024-05-21,14.577751,13.599999,8.68,No,No,No,No,No,home,home
R1,2024-05-22,14.156918,13.300002,8.05,No,No,Yes,No,No,office,office
R2,2024-05-22,14.156918,13.300002,13.41,No,No,No,Yes,No,home,office
R3,2024-05-22,14.156918,13.300002,8.32,No,Yes,Yes,Yes,Yes,office,office
R4,2024-05-22,14.156918,13.300002,11.27,No,Yes,Yes,No,Yes,office,office
R5,2024-05-22,14.156918,13.300002,13.91,No,No,Yes,No,No,office,office
R6,2024-05-22,14.156918,13.300002,8.47,No,No,Yes,No,No,office,office
R7,2024-05-22,14.156918,13.300002,7.52,No,No,Yes,No,No,office,office
R8,2024-05-22,14.156918,13.300002,7.66,Yes,No,No,No,No,office,office
R9,2024-05-22,14.156918,13.300002,5.16,No,No,Yes,No,No,office,office
R10,2024-05-22,14.156918,13.300002,9.8,No,No,No,Yes,No,office,home
R11,2024-05-22,14.156918,13.300002,5.21,No,No,Yes,No,No,office,office
R1,2024-05-23,13.4194145,0.1,8.01,No,No,Yes,No,No,office,office
R2,2024-05-23,13.4194145,0.1,13.41,No,No,Yes,No,No,office,office
R3,2024-05-23,13.4194145,0.1,8.32,No,No,No,Yes,No,office,home
R4,2024-05-23,13.4194145,0.1,11.27,No,No,No,No,No,office,home
R5,2024-05-23,13.4194145,0.1,5.03,No,Yes,Yes,No,Yes,office,office
R6,2024-05-23,13.4194145,0.1,12.43,No,Yes,No,Yes,No,office,office
R7,2024-05-23,13.4194145,0.1,12.41,No,No,No,No,No,office,home
R8,2024-05-23,13.4194145,0.1,9.07,No,No,Yes,No,No,office,office
R9,2024-05-23,13.4194145,0.1,5.18,No,No,Yes,Yes,No,office,office
R10,2024-05-23,13.4194145,0.1,13.75,No,No,Yes,No,No,office,office
R11,2024-05-23,13.4194145,0.1,8.08,No,No,No,Yes,No,home,office
R1,2024-05-24,12.861083,0.0,8.01,No,No,No,No,No,office,office
R2,2024-05-24,12.861083,0.0,13.41,No,No,No,Yes,Yes,home,home
R3,2024-05-24,12.861083,0.0,8.32,No,No,Yes,No,No,office,office
R4,2024-05-24,12.861083,0.0,11.27,No,No,No,No,No,office,office
R5,2024-05-24,12.861083,0.0,9.77,No,No,No,Yes,No,home,home
R6,2024-05-24,12.861083,0.0,11.01,No,No,No,No,No,office,office
R7,2024-05-24,12.861083,0.0,11.21,No,Yes,No,No,No,office,office
R8,2024-05-24,12.861083,0.0,7.66,No,Yes,Yes,Yes,No,office,office
R9,2024-05-24,12.861083,0.0,5.18,No,No,No,Yes,No,home,office
R10,2024-05-24,12.861083,0.0,9.8,No,No,Yes,No,Yes,office,office
R11,2024-05-24,12.861083,0.0,8.68,No,No,Yes,No,No,office,office
R1,2024-05-27,12.994415,0.3,8.01,No,No,Yes,No,No,office,office
R2,2024-05-27,12.994415,0.3,13.41,No,No,No,No,No,home,office
R3,2024-05-27,12.994415,0.3,8.32,No,No,Yes,No,No,office,office
R4,2024-05-27,12.994415,0.3,11.27,No,No,Yes,No,No,office,office
R5,2024-05-27,12.994415,0.3,5.56,No,No,Yes,No,No,office,office
R6,2024-05-27,12.994415,0.3,9.26,No,No,No,No,Yes,home,office
R7,2024-05-27,12.994415,0.3,12.41,No,No,No,Yes,No,home,office
R8,2024-05-27,12.994415,0.3,7.66,No,No,No,No,No,home,home
R9,2024-05-27,12.994415,0.3,7.78,No,Yes,No,No,Yes,office,office
R10,2024-05-27,12.994415,0.3,12.96,No,Yes,Yes,No,No,office,office
R11,2024-05-27,12.994415,0.3,8.68,No,No,Yes,Yes,Yes,office,office
R1,2024-05-28,13.413167,9.400001,8.01,No,Yes,Yes,No,No,office,office
R2,2024-05-28,13.413167,9.400001,13.41,No,No,No,No,No,home,home
R3,2024-05-28,13.413167,9.400001,10.17,No,No,Yes,No,No,office,office
R4,2024-05-28,13.413167,9.400001,8.1,No,No,No,Yes,No,home,home
R5,2024-05-28,13.413167,9.400001,7.61,No,No,Yes,Yes,No,office,office
R6,2024-05-28,13.413167,9.400001,9.58,No,No,Yes,No,No,office,office
R7,2024-05-28,13.413167,9.400001,12.41,No,No,Yes,No,No,office,office
R8,2024-05-28,13.413167,9.400001,7.66,No,No,No,Yes,No,home,office
R9,2024-05-28,13.413167,9.400001,5.25,No,No,Yes,No,No,office,office
R10,2024-05-28,13.413167,9.400001,9.8,No,No,Yes,No,Yes,office,office
R11,2024-05-28,13.413167,9.400001,8.68,No,Yes,No,No,No,office,office
R1,2024-05-29,14.509,1.4000001,8.01,No,No,No,Yes,No,office,home
R2,2024-05-29,14.509,1.4000001,13.41,No,Yes,Yes,Yes,No,office,office
R3,2024-05-29,14.509,1.4000001,8.32,No,Yes,Yes,No,Yes,office,office
R4,2024-05-29,14.509,1.4000001,14.32,Yes,No,No,No,Yes,office,office
R5,2024-05-29,14.509,1.4000001,9.77,No,No,No,No,No,office,home
R6,2024-05-29,14.509,1.4000001,11.01,No,No,Yes,No,No,office,office
R7,2024-05-29,14.509,1.4000001,12.41,No,No,Yes,No,Yes,office,office
R8,2024-05-29,14.509,1.4000001,7.66,No,No,Yes,No,No,office,office
R9,2024-05-29,14.509,1.4000001,5.18,Yes,No,Yes,No,No,office,office
R10,2024-05-29,14.509,1.4000001,8.19,No,No,No,No,No,office,home
R11,2024-05-29,14.509,1.4000001,8.68,No,No,Yes,No,No,office,office
R1,2024-05-30,12.744415,3.8999996,8.01,No,No,Yes,Yes,Yes,office,office
R2,2024-05-30,12.744415,3.8999996,13.41,No,No,Yes,No,Yes,office,office
R3,2024-05-30,12.744415,3.8999996,8.4,No,No,Yes,Yes,No,office,office
R4,2024-05-30,12.744415,3.8999996,11.27,No,Yes,No,No,No,office,office
R5,2024-05-30,12.744415,3.8999996,8.26,No,Yes,No,No,Yes,office,office
R6,2024-05-30,12.744415,3.8999996,11.01,No,No,No,Yes,No,home,office
R7,2024-05-30,12.744415,3.8999996,13.2,No,No,No,No,No,office,home
R8,2024-05-30,12.744415,3.8999996,7.66,No,No,Yes,Yes,No,office,office
R9,2024-05-30,12.744415,3.8999996,5.18,No,No,No,Yes,No,office,office
R10,2024-05-30,12.744415,3.8999996,9.8,No,No,Yes,No,No,office,office
R11,2024-05-30,12.744415,3.8999996,5.89,No,No,No,No,No,office,home
R1,2024-05-31,12.944416,8.500001,14.36,No,No,Yes,No,No,office,office
R2,2024-05-31,12.944416,8.500001,13.41,No,No,No,Yes,No,home,home
R3,2024-05-31,12.944416,8.500001,8.32,No,No,No,No,No,home,home
R4,2024-05-31,12.944416,8.500001,11.27,No,No,Yes,No,No,office,office
R5,2024-05-31,12.944416,8.500001,9.77,No,No,No,No,No,office,office
R6,2024-05-31,12.944416,8.500001,11.01,No,Yes,No,No,No,office,office
R7,2024-05-31,12.944416,8.500001,12.41,No,Yes,No,Yes,No,office,office
R8,2024-05-31,12.944416,8.500001,13.42,No,No,Yes,No,Yes,office,office
R9,2024-05-31,12.944416,8.500001,5.18,No,No,Yes,Yes,No,office,office
R10,2024-05-31,12.944416,8.500001,9.8,No,No,No,Yes,No,office,home
R11,2024-05-31,12.944416,8.500001,11.01,No,No,No,Yes,No,office,office
R1,2024-06-03,15.2715,0.7,8.01,No,No,No,No,No,office,office
R2,2024-06-03,15.2715,0.7,13.41,No,No,No,No,No,home,home
R3,2024-06-03,15.2715,0.7,8.32,No,No,Yes,Yes,No,office,office
R4,2024-06-03,15.2715,0.7,12.19,No,No,No,Yes,No,home,office
R5,2024-06-03,15.2715,0.7,8.92,No,No,No,No,Yes,home,home
R6,2024-06-03,15.2715,0.7,11.01,No,No,Yes,Yes,No,office,office
R7,2024-06-03,15.2715,0.7,12.41,No,No,No,No,Yes,office,office
R8,2024-06-03,15.2715,0.7,7.66,No,Yes,No,Yes,Yes,office,office
R9,2024-06-03,15.2715,0.7,11.17,No,Yes,No,No,No,office,office
R10,2024-06-03,15.2715,0.7,9.8,No,No,No,No,No,office,home
R11,2024-06-03,15.2715,0.7,8.68,No,No,No,No,No,office,office
R1,2024-06-04,14.779832,2.5,7.78,No,No,Yes,No,No,office,office
R2,2024-06-04,14.779832,2.5,13.41,No,No,No,No,No,home,home
R3,2024-06-04,14.779832,2.5,9.51,No,No,Yes,Yes,No,office,office
R4,2024-06-04,14.779832,2.5,11.27,No,No,No,No,No,home,office
R5,2024-06-04,14.779832,2.5,9.77,No,No,Yes,No,No,office,office
R6,2024-06-04,14.779832,2.5,11.01,Yes,No,No,No,No,office,office
R7,2024-06-04,14.779832,2.5,12.41,No,No,No,No,No,home,home
R8,2024-06-04,14.779832,2.5,13.83,No,No,No,No,No,home,office
R9,2024-06-04,14.779832,2.5,5.18,No,No,Yes,No,Yes,office,office
R10,2024-06-04,14.779832,2.5,11.76,No,Yes,Yes,No,No,office,office
R11,2024-06-04,14.779832,2.5,8.68,No,Yes,Yes,No,No,office,office
R1,2024-06-05,10.942332,0.4,8.01,No,Yes,Yes,No,Yes,office,office
R2,2024-06-05,10.942332,0.4,13.41,No,Yes,Yes,No,No,office,office
R3,2024-06-05,10.942332,0.4,8.32,No,No,No,No,Yes,home,home
R4,2024-06-05,10.942332,0.4,11.27,No,No,No,No,No,home,home
R5,2024-06-05,10.942332,0.4,6.14,No,No,Yes,Yes,No,office,office
R6,2024-06-05,10.942332,0.4,11.01,Yes,No,No,No,No,office,office
R7,2024-06-05,10.942332,0.4,9.92,No,No,Yes,Yes,No,office,office
R8,2024-06-05,10.942332,0.4,8.73,No,No,Yes,No,No,office,office
R9,2024-06-05,10.942332,0.4,5.18,No,No,Yes,No,No,office,office
R10,2024-06-05,10.942332,0.4,9.8,No,No,No,No,No,office,home
R11,2024-06-05,10.942332,0.4,8.68,No,No,Yes,No,No,office,office
R1,2024-06-06,12.200667,0.1,8.01,No,No,Yes,Yes,No,office,office
R2,2024-06-06,12.200667,0.1,14.12,No,No,Yes,No,No,office,office
R3,2024-06-06,12.200667,0.1,13.66,No,Yes,Yes,No,No,office,office
R4,2024-06-06,12.200667,0.1,5.39,No,Yes,Yes,No,Yes,office,office
R5,2024-06-06,12.200667,0.1,9.31,No,No,No,No,No,office,home
R6,2024-06-06,12.200667,0.1,11.01,No,No,Yes,No,No,office,office
R7,2024-06-06,12.200667,0.1,12.41,No,No,No,No,No,office,home
R8,2024-06-06,12.200667,0.1,12.05,No,No,Yes,No,No,office,office
R9,2024-06-06,12.200667,0.1,5.18,Yes,No,Yes,Yes,No,office,office
R10,2024-06-06,12.200667,0.1,9.8,No,No,Yes,No,Yes,office,office
R11,2024-06-06,12.200667,0.1,8.68,No,No,No,No,No,home,home
R1,2024-06-07,13.625667,0.0,8.01,No,No,Yes,Yes,No,office,office
R2,2024-06-07,13.625667,0.0,13.41,No,No,No,Yes,Yes,home,home
R3,2024-06-07,13.625667,0.0,8.32,No,No,Yes,No,No,office,office
R4,2024-06-07,13.625667,0.0,11.27,Yes,No,Yes,Yes,No,office,office
R5,2024-06-07,13.625667,0.0,6.52,No,Yes,No,No,No,office,office
R6,2024-06-07,13.625667,0.0,8.71,No,Yes,No,No,Yes,office,office
R7,2024-06-07,13.625667,0.0,10.27,No,No,Yes,Yes,No,office,office
R8,2024-06-07,13.625667,0.0,7.66,No,No,Yes,No,No,office,office
R9,2024-06-07,13.625667,0.0,7.18,No,No,No,Yes,No,office,office
R10,2024-06-07,13.625667,0.0,9.8,No,No,Yes,Yes,No,office,office
R11,2024-06-07,13.625667,0.0,8.68,No,No,No,Yes,Yes,home,home
R1,2024-06-10,10.396499,11.099998,8.01,No,No,No,No,No,office,home
R2,2024-06-10,10.396499,11.099998,13.41,No,No,No,No,No,home,office
R3,2024-06-10,10.396499,11.099998,6.02,No,No,No,No,Yes,office,office
R4,2024-06-10,10.396499,11.099998,13.7,No,No,No,No,No,office,office
R5,2024-06-10,10.396499,11.099998,9.77,No,No,Yes,No,Yes,office,office
R6,2024-06-10,10.396499,11.099998,12.7,No,No,Yes,No,No,office,office
R7,2024-06-10,10.396499,11.099998,12.41,No,Yes,Yes,No,No,office,office
R8,2024-06-10,10.396499,11.099998,11.71,No,Yes,No,No,No,office,office
R9,2024-06-10,10.396499,11.099998,5.18,No,No,No,No,No,office,home
R10,2024-06-10,10.396499,11.099998,9.8,No,No,Yes,No,No,office,office
R11,2024-06-10,10.396499,11.099998,7.75,No,No,Yes,Yes,No,office,office
R1,2024-06-11,9.992333,2.1999998,8.01,No,No,Yes,Yes,No,office,office
R2,2024-06-11,9.992333,2.1999998,13.41,No,No,No,No,No,office,office
R3,2024-06-11,9.992333,2.1999998,8.32,No,No,Yes,No,No,office,office
R4,2024-06-11,9.992333,2.1999998,9.5,No,No,Yes,No,No,office,office
R5,2024-06-11,9.992333,2.1999998,9.77,No,No,No,Yes,No,office,home
R6,2024-06-11,9.992333,2.1999998,13.98,No,No,No,No,No,home,home
R7,2024-06-11,9.992333,2.1999998,12.41,No,No,Yes,No,No,office,office
R8,2024-06-11,9.992333,2.1999998,12.06,No,No,Yes,No,No,office,office
R9,2024-06-11,9.992333,2.1999998,5.18,No,Yes,Yes,No,Yes,office,office
R10,2024-06-11,9.992333,2.1999998,9.8,Yes,Yes,Yes,No,No,office,office
R11,2024-06-11,9.992333,2.1999998,8.68,No,No,No,Yes,Yes,home,home
R1,2024-06-12,10.725667,1.1,8.01,No,Yes,Yes,No,Yes,office,office
R2,2024-06-12,10.725667,1.1,8.43,No,No,Yes,No,Yes,office,office
R3,2024-06-12,10.725667,1.1,8.32,No,No,Yes,Yes,No,office,office
R4,2024-06-12,10.725667,1.1,11.27,No,No,No,No,No,home,office
R5,2024-06-12,10.725667,1.1,9.77,No,No,No,No,No,office,office
R6,2024-06-12,10.725667,1.1,11.01,Yes,No,No,No,No,office,office
R7,2024-06-12,10.725667,1.1,6.5,No,No,No,No,No,office,home
R8,2024-06-12,10.725667,1.1,7.66,No,No,Yes,No,Yes,office,office
R9,2024-06-12,10.725667,1.1,5.18,Yes,No,Yes,Yes,No,office,office
R10,2024-06-12,10.725667,1.1,9.63,No,No,Yes,Yes,Yes,office,office
R11,2024-06-12,10.725667,1.1,8.68,No,Yes,No,No,No,office,office
R1,2024-06-13,12.54025,1.4,5.66,No,No,Yes,No,No,office,office
R2,2024-06-13,12.54025,1.4,13.41,No,Yes,No,Yes,No,office,office
R3,2024-06-13,12.54025,1.4,8.32,No,Yes,Yes,Yes,No,office,office
R4,2024-06-13,12.54025,1.4,10.03,Yes,No,No,Yes,No,office,office
R5,2024-06-13,12.54025,1.4,9.77,No,No,No,No,No,office,office
R6,2024-06-13,12.54025,1.4,11.01,No,No,Yes,No,Yes,office,office
R7,2024-06-13,12.54025,1.4,12.41,No,No,No,Yes,No,home,office
R8,2024-06-13,12.54025,1.4,7.66,No,No,Yes,No,No,office,office
R9,2024-06-13,12.54025,1.4,5.18,No,No,No,Yes,No,office,office
R10,2024-06-13,12.54025,1.4,12.4,No,No,No,No,No,office,home
R11,2024-06-13,12.54025,1.4,8.68,No,No,No,No,No,home,home
R1,2024-06-14,14.263168,5.1,8.01,No,No,Yes,No,No,office,office
R2,2024-06-14,14.263168,5.1,13.04,No,No,Yes,Yes,No,office,office
R3,2024-06-14,14.263168,5.1,8.32,No,No,Yes,No,No,office,office
R4,2024-06-14,14.263168,5.1,6.49,No,Yes,Yes,No,Yes,office,office
R5,2024-06-14,14.263168,5.1,9.77,No,Yes,Yes,No,No,office,office
R6,2024-06-14,14.263168,5.1,11.01,Yes,No,No,Yes,No,office,office
R7,2024-06-14,14.263168,5.1,5.22,No,No,No,No,Yes,home,office
R8,2024-06-14,14.263168,5.1,13.76,No,No,No,Yes,No,home,home
R9,2024-06-14,14.263168,5.1,13.57,No,No,Yes,No,No,office,office
R10,2024-06-14,14.263168,5.1,9.8,No,No,No,No,No,office,home
R11,2024-06-14,14.263168,5.1,8.68,No,No,Yes,No,No,office,office
R1,2024-06-17,14.802751,0.8,8.01,No,No,Yes,No,No,office,office
R2,2024-06-17,14.802751,0.8,13.41,No,No,Yes,Yes,No,office,office
R3,2024-06-17,14.802751,0.8,11.16,No,No,Yes,No,No,office,office
R4,2024-06-17,14.802751,0.8,11.27,No,No,Yes,Yes,No,office,office
R5,2024-06-17,14.802751,0.8,9.77,Yes,No,No,No,No,office,office
R6,2024-06-17,14.802751,0.8,9.05,No,Yes,Yes,Yes,No,office,office
R7,2024-06-17,14.802751,0.8,12.41,No,Yes,No,No,No,office,office
R8,2024-06-17,14.802751,0.8,7.66,No,No,No,Yes,No,office,home
R9,2024-06-17,14.802751,0.8,5.18,Yes,No,No,No,No,office,office
R10,2024-06-17,14.802751,0.8,5.6,No,No,No,No,No,office,home
R11,2024-06-17,14.802751,0.8,8.68,No,No,No,Yes,No,office,office
R1,2024-06-18,14.617332,1.4000001,7.11,No,No,Yes,No,No,office,office
R2,2024-06-18,14.617332,1.4000001,6.03,No,No,Yes,No,No,office,office
R3,2024-06-18,14.617332,1.4000001,11.6,No,No,Yes,Yes,No,office,office
R4,2024-06-18,14.617332,1.4000001,10.23,Yes,No,No,No,Yes,office,office
R5,2024-06-18,14.617332,1.4000001,9.77,No,No,No,Yes,Yes,home,home
R6,2024-06-18,14.617332,1.4000001,11.01,No,No,No,No,No,home,office
R7,2024-06-18,14.617332,1.4000001,14.43,No,No,Yes,Yes,No,office,office
R8,2024-06-18,14.617332,1.4000001,10.99,No,Yes,Yes,No,No,office,office
R9,2024-06-18,14.617332,1.4000001,10.32,No,Yes,No,Yes,No,office,office
R10,2024-06-18,14.617332,1.4000001,13.8,No,No,Yes,No,Yes,office,office
R11,2024-06-18,14.617332,1.4000001,8.68,No,No,No,No,Yes,office,home
R1,2024-06-19,13.265248,0.1,9.27,No,No,Yes,No,No,office,office
R2,2024-06-19,13.265248,0.1,11.93,No,No,No,No,No,office,office
R3,2024-06-19,13.265248,0.1,8.32,No,No,Yes,No,No,office,office
R4,2024-06-19,13.265248,0.1,11.27,No,No,Yes,No,No,office,office
R5,2024-06-19,13.265248,0.1,9.77,No,No,No,No,No,home,office
R6,2024-06-19,13.265248,0.1,11.01,Yes,No,No,Yes,No,office,office
R7,2024-06-19,13.265248,0.1,8.04,No,No,No,No,No,office,home
R8,2024-06-19,13.265248,0.1,13.62,No,No,Yes,No,No,office,office
R9,2024-06-19,13.265248,0.1,5.18,No,No,Yes,No,No,office,office
R10,2024-06-19,13.265248,0.1,9.8,No,Yes,Yes,No,No,office,office
R11,2024-06-19,13.265248,0.1,8.68,No,Yes,Yes,No,No,office,office
R1,2024-06-20,13.404834,0.0,8.01,No,Yes,No,Yes,Yes,office,office
R2,2024-06-20,13.404834,0.0,10.04,Yes,Yes,No,Yes,Yes,office,office
R3,2024-06-20,13.404834,0.0,8.32,No,No,Yes,No,No,office,office
R4,2024-06-20,13.404834,0.0,11.27,No,No,No,No,No,home,home
R5,2024-06-20,13.404834,0.0,10.74,No,No,Yes,No,No,office,office
R6,2024-06-20,13.404834,0.0,11.01,No,No,Yes,No,Yes,office,office
R7,2024-06-20,13.404834,0.0,11.57,No,No,No,No,Yes,office,office
R8,2024-06-20,13.404834,0.0,7.66,No,No,No,No,Yes,home,home
R9,2024-06-20,13.404834,0.0,5.18,No,No,Yes,No,No,office,office
R10,2024-06-20,13.404834,0.0,10.77,No,No,No,Yes,No,office,home
R11,2024-06-20,13.404834,0.0,14.54,No,No,No,No,No,office,office
R1,2024-06-21,15.936085,0.0,7.71,No,No,Yes,No,No,office,office
R2,2024-06-21,15.936085,0.0,13.41,No,No,No,No,No,office,office
R3,2024-06-21,15.936085,0.0,8.32,No,Yes,No,No,Yes,office,office
R4,2024-06-21,15.936085,0.0,11.27,No,Yes,No,No,No,office,office
R5,2024-06-21,15.936085,0.0,9.77,No,No,Yes,No,No,office,office
R6,2024-06-21,15.936085,0.0,11.01,Yes,No,No,No,No,office,office
R7,2024-06-21,15.936085,0.0,12.41,No,No,Yes,No,No,office,office
R8,2024-06-21,15.936085,0.0,13.91,No,No,Yes,Yes,No,office,office
R9,2024-06-21,15.936085,0.0,5.18,No,No,Yes,No,Yes,office,office
R10,2024-06-21,15.936085,0.0,9.8,No,No,Yes,No,No,office,office
R11,2024-06-21,15.936085,0.0,8.68,No,No,Yes,No,No,office,office
R1,2024-06-24,19.661085,0.1,5.63,No,No,No,No,No,office,home
R2,2024-06-24,19.661085,0.1,13.57,No,No,No,No,Yes,home,home
R3,2024-06-24,19.661085,0.1,8.32,No,No,Yes,No,No,office,office
R4,2024-06-24,19.661085,0.1,6.92,No,No,Yes,Yes,No,office,office
R5,2024-06-24,19.661085,0.1,9.77,No,Yes,No,No,No,office,office
R6,2024-06-24,19.661085,0.1,14.3,No,Yes,No,No,No,office,office
R7,2024-06-24,19.661085,0.1,8.97,No,No,No,Yes,No,office,office
R8,2024-06-24,19.661085,0.1,7.66,No,No,No,Yes,No,home,home
R9,2024-06-24,19.661085,0.1,11.64,No,No,Yes,No,No,office,office
R10,2024-06-24,19.661085,0.1,9.8,No,No,Yes,Yes,No,office,office
R11,2024-06-24,19.661085,0.1,8.68,No,No,No,Yes,No,home,office
R1,2024-06-25,19.113167,0.0,8.01,No,No,Yes,Yes,No,office,office
R2,2024-06-25,19.113167,0.0,13.41,No,No,No,No,No,office,home
R3,2024-06-25,19.113167,0.0,8.32,No,No,No,No,No,home,office
R4,2024-06-25,19.113167,0.0,11.27,No,No,No,No,No,home,home
R5,2024-06-25,19.113167,0.0,10.86,No,No,Yes,No,No,office,office
R6,2024-06-25,19.113167,0.0,11.01,No,No,No,No,No,office,office
R7,2024-06-25,19.113167,0.0,12.41,No,Yes,Yes,No,No,office,office
R8,2024-06-25,19.113167,0.0,7.66,No,Yes,Yes,No,No,office,office
R9,2024-06-25,19.113167,0.0,5.18,No,No,No,No,No,home,home
R10,2024-06-25,19.113167,0.0,12.14,No,No,Yes,No,No,office,office
R11,2024-06-25,19.113167,0.0,7.24,No,No,No,No,No,office,office
R1,2024-06-26,19.85275,0.3,8.01,No,No,Yes,No,No,office,office
R2,2024-06-26,19.85275,0.3,7.77,No,No,Yes,No,No,office,office
R3,2024-06-26,19.85275,0.3,13.95,No,No,Yes,No,No,office,office
R4,2024-06-26,19.85275,0.3,11.27,No,No,Yes,No,No,office,office
R5,2024-06-26,19.85275,0.3,6.78,No,No,Yes,No,Yes,office,office
R6,2024-06-26,19.85275,0.3,11.01,No,No,Yes,No,No,office,office
R7,2024-06-26,19.85275,0.3,12.41,No,No,No,No,No,office,home
R8,2024-06-26,19.85275,0.3,12.71,No,No,Yes,Yes,No,office,office
R9,2024-06-26,19.85275,0.3,12.01,Yes,Yes,No,No,No,office,office
R10,2024-06-26,19.85275,0.3,9.8,No,Yes,Yes,No,No,office,office
R11,2024-06-26,19.85275,0.3,8.68,No,No,No,No,Yes,home,home
R1,2024-06-27,20.073586,0.0,8.01,No,Yes,Yes,No,Yes,office,office
R2,2024-06-27,20.073586,0.0,13.41,No,No,Yes,Yes,No,office,office
R3,2024-06-27,20.073586,0.0,8.32,No,No,Yes,Yes,Yes,office,office
R4,2024-06-27,20.073586,0.0,11.27,No,No,No,No,No,office,home
R5,2024-06-27,20.073586,0.0,9.77,Yes,No,No,No,No,office,office
R6,2024-06-27,20.073586,0.0,11.01,No,No,No,No,No,office,office
R7,2024-06-27,20.073586,0.0,12.41,No,No,No,No,Yes,home,office
R8,2024-06-27,20.073586,0.0,10.82,No,No,Yes,No,No,office,office
R9,2024-06-27,20.073586,0.0,5.18,Yes,No,Yes,Yes,Yes,office,office
R10,2024-06-27,20.073586,0.0,6.95,No,No,No,No,Yes,office,home
R11,2024-06-27,20.073586,0.0,14.81,No,Yes,Yes,No,No,office,office
R1,2024-06-28,16.123583,0.0,7.63,No,No,Yes,No,No,office,office
R2,2024-06-28,16.123583,0.0,13.41,No,Yes,No,Yes,No,office,office
R3,2024-06-28,16.123583,0.0,8.32,No,Yes,Yes,No,No,office,office
R4,2024-06-28,16.123583,0.0,12.24,No,No,No,No,Yes,home,home
